Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:36:53+01:00;2021-03-03T22:37:09+01:00;Temps réel
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:30:13+01:00;2021-03-04T00:30:29+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:37:53+01:00;2021-03-03T23:38:03+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:45:55+01:00;2021-03-03T22:46:11+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:34:59+01:00;2021-03-04T00:35:15+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:55:53+01:00;2021-03-03T23:56:03+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T22:50:25+01:00;2021-03-03T22:50:41+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T22:42:26+01:00;2021-03-03T22:42:42+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:04:53+01:00;2021-03-04T00:05:03+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:03:55+01:00;2021-03-03T23:04:11+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T22:55:56+01:00;2021-03-03T22:56:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:09:23+01:00;2021-03-04T00:09:33+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:08:25+01:00;2021-03-03T23:08:41+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:09:26+01:00;2021-03-03T23:09:42+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:37:27+01:00;2021-03-04T00:37:37+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:17:25+01:00;2021-03-03T23:17:41+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:27:26+01:00;2021-03-03T23:27:42+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:40:22+01:00;2021-03-03T22:40:32+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:21:55+01:00;2021-03-03T23:22:11+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:45:26+01:00;2021-03-03T23:45:42+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:44:52+01:00;2021-03-03T22:45:02+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-03T23:26:25+01:00;2021-03-03T23:26:41+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:07:56+01:00;2021-03-04T00:08:12+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:07:22+01:00;2021-03-03T23:07:32+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:06:55+01:00;2021-03-04T00:07:11+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:26:28+01:00;2021-03-04T00:26:44+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:11:52+01:00;2021-03-03T23:12:02+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:11:25+01:00;2021-03-04T00:11:41+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:36:00+01:00;2021-03-04T00:36:16+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:25:22+01:00;2021-03-03T23:25:32+01:00;Applicable
1001;a;0;La Poterie;5007;Charles de Gaulle;48.105473,-1.677107;2021-03-04T00:15:55+01:00;2021-03-04T00:16:11+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:34:55+01:00;2021-03-03T22:35:05+01:00;Temps réel
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:52:22+01:00;2021-03-03T23:52:32+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T22:46:56+01:00;2021-03-03T22:47:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:43:53+01:00;2021-03-03T22:44:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:05:52+01:00;2021-03-04T00:06:02+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:00:26+01:00;2021-03-03T23:00:42+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:01:53+01:00;2021-03-03T23:02:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:10:22+01:00;2021-03-04T00:10:32+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:13:56+01:00;2021-03-03T23:14:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:19:53+01:00;2021-03-03T23:20:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:24:08+01:00;2021-03-04T00:24:18+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:22:56+01:00;2021-03-03T23:23:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:28:53+01:00;2021-03-03T23:29:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:38:26+01:00;2021-03-04T00:38:36+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:31:56+01:00;2021-03-03T23:32:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:42:23+01:00;2021-03-03T23:42:33+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:32:33+01:00;2021-03-03T22:32:43+01:00;Temps réel
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:36:26+01:00;2021-03-03T23:36:42+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:32:41+01:00;2021-03-04T00:32:51+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:37:06+01:00;2021-03-03T22:37:16+01:00;Temps réel
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:40:56+01:00;2021-03-03T23:41:12+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:53:52+01:00;2021-03-03T22:54:02+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:41:35+01:00;2021-03-03T22:41:45+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-03T23:58:56+01:00;2021-03-03T23:59:12+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:58:22+01:00;2021-03-03T22:58:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:46:05+01:00;2021-03-03T22:46:15+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:03:26+01:00;2021-03-04T00:03:42+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:02:52+01:00;2021-03-03T23:03:02+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:13:05+01:00;2021-03-03T23:13:15+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:12:26+01:00;2021-03-04T00:12:42+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:20:52+01:00;2021-03-03T23:21:02+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:22:05+01:00;2021-03-03T23:22:15+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:21:42+01:00;2021-03-04T00:21:58+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:34:22+01:00;2021-03-03T23:34:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:11:35+01:00;2021-03-04T00:11:45+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-04T00:31:14+01:00;2021-03-04T00:31:30+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:38:52+01:00;2021-03-03T23:39:02+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:20:35+01:00;2021-03-04T00:20:45+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T22:52:53+01:00;2021-03-03T22:53:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:43:22+01:00;2021-03-03T23:43:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:34:53+01:00;2021-03-04T00:35:03+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:06:23+01:00;2021-03-03T23:06:33+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:47:52+01:00;2021-03-03T23:48:02+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:39:39+01:00;2021-03-04T00:39:49+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:15:23+01:00;2021-03-03T23:15:33+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:56:52+01:00;2021-03-03T23:57:02+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T22:33:45+01:00;2021-03-03T22:33:55+01:00;Temps réel
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:24:23+01:00;2021-03-03T23:24:33+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:14:52+01:00;2021-03-04T00:15:02+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T22:38:18+01:00;2021-03-03T22:38:28+01:00;Temps réel
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:46:53+01:00;2021-03-03T23:47:03+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:19:22+01:00;2021-03-04T00:19:32+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T22:42:46+01:00;2021-03-03T22:42:56+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-03T23:51:23+01:00;2021-03-03T23:51:33+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:28:54+01:00;2021-03-04T00:29:04+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T22:56:16+01:00;2021-03-03T22:56:26+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:00:23+01:00;2021-03-04T00:00:33+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:33:40+01:00;2021-03-04T00:33:50+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:05:16+01:00;2021-03-03T23:05:26+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:13:53+01:00;2021-03-04T00:14:03+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:04:05+01:00;2021-03-03T23:04:15+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:09:46+01:00;2021-03-03T23:09:56+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:18:23+01:00;2021-03-04T00:18:33+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:08:35+01:00;2021-03-03T23:08:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:18:46+01:00;2021-03-03T23:18:56+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:23:09+01:00;2021-03-04T00:23:19+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:17:35+01:00;2021-03-03T23:17:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:27:46+01:00;2021-03-03T23:27:56+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-04T00:27:55+01:00;2021-03-04T00:28:05+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:26:35+01:00;2021-03-03T23:26:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:41:16+01:00;2021-03-03T23:41:26+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:31:21+01:00;2021-03-03T22:31:31+01:00;Temps réel
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:31:05+01:00;2021-03-03T23:31:15+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:54:46+01:00;2021-03-03T23:54:56+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:35:54+01:00;2021-03-03T22:36:04+01:00;Temps réel
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:35:35+01:00;2021-03-03T23:35:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:12:46+01:00;2021-03-04T00:12:56+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T22:49:22+01:00;2021-03-03T22:49:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:40:05+01:00;2021-03-03T23:40:15+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:17:16+01:00;2021-03-04T00:17:26+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:16:22+01:00;2021-03-03T23:16:32+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:53:35+01:00;2021-03-03T23:53:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:21:46+01:00;2021-03-04T00:21:56+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-03T23:29:52+01:00;2021-03-03T23:30:02+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T22:47:16+01:00;2021-03-03T22:47:26+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:26:32+01:00;2021-03-04T00:26:42+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-04T00:01:22+01:00;2021-03-04T00:01:32+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:00:46+01:00;2021-03-03T23:00:56+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:31:18+01:00;2021-03-04T00:31:28+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:50:35+01:00;2021-03-03T22:50:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:23:16+01:00;2021-03-03T23:23:26+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:40:50+01:00;2021-03-04T00:41:00+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:55:05+01:00;2021-03-03T22:55:15+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:32:16+01:00;2021-03-03T23:32:26+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:39:21+01:00;2021-03-03T22:39:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T22:59:35+01:00;2021-03-03T22:59:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:36:46+01:00;2021-03-03T23:36:56+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:48:21+01:00;2021-03-03T22:48:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:44:35+01:00;2021-03-03T23:44:45+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:45:46+01:00;2021-03-03T23:45:56+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:52:51+01:00;2021-03-03T22:53:01+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:49:05+01:00;2021-03-03T23:49:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:01:51+01:00;2021-03-03T23:02:01+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:06:21+01:00;2021-03-03T23:06:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-03T23:58:05+01:00;2021-03-03T23:58:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:15:21+01:00;2021-03-03T23:15:31+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:10:51+01:00;2021-03-03T23:11:01+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:02:35+01:00;2021-03-04T00:02:45+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:28:51+01:00;2021-03-03T23:29:01+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:24:21+01:00;2021-03-03T23:24:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:07:05+01:00;2021-03-04T00:07:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:33:21+01:00;2021-03-03T23:33:31+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:42:21+01:00;2021-03-03T23:42:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:16:05+01:00;2021-03-04T00:16:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:55:51+01:00;2021-03-03T23:56:01+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:46:51+01:00;2021-03-03T23:47:01+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:25:21+01:00;2021-03-04T00:25:31+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:09:21+01:00;2021-03-04T00:09:31+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:00:21+01:00;2021-03-04T00:00:31+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-04T00:30:07+01:00;2021-03-04T00:30:17+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:22:51+01:00;2021-03-04T00:23:01+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:32:23+01:00;2021-03-04T00:32:33+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T22:51:46+01:00;2021-03-03T22:51:56+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:27:37+01:00;2021-03-04T00:27:47+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:25:22+01:00;2021-03-03T23:25:32+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:14:16+01:00;2021-03-03T23:14:26+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:53:52+01:00;2021-03-03T22:54:02+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:34:22+01:00;2021-03-03T23:34:32+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:50:16+01:00;2021-03-03T23:50:26+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:02:52+01:00;2021-03-03T23:03:02+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:38:52+01:00;2021-03-03T23:39:02+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-03T23:59:16+01:00;2021-03-03T23:59:26+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:07:22+01:00;2021-03-03T23:07:32+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:43:22+01:00;2021-03-03T23:43:32+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:03:46+01:00;2021-03-04T00:03:56+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:11:52+01:00;2021-03-03T23:12:02+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:42:56+01:00;2021-03-04T00:43:06+01:00;Applicable
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:08:16+01:00;2021-03-04T00:08:26+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:16:22+01:00;2021-03-03T23:16:32+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T22:37:05+01:00;;Temps réel
1001;a;0;La Poterie;5012;Italie;48.086524,-1.667646;2021-03-04T00:36:04+01:00;2021-03-04T00:36:14+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:29:52+01:00;2021-03-03T23:30:02+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T22:42:12+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:30:19+01:00;2021-03-03T22:30:29+01:00;Temps réel
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:47:52+01:00;2021-03-03T23:48:02+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T22:46:42+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:34:49+01:00;2021-03-03T22:34:59+01:00;Temps réel
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:52:22+01:00;2021-03-03T23:52:32+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:13:42+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:43:51+01:00;2021-03-03T22:44:01+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:56:52+01:00;2021-03-03T23:57:02+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:18:12+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T22:57:21+01:00;2021-03-03T22:57:31+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:05:52+01:00;2021-03-04T00:06:02+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:27:12+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:19:51+01:00;2021-03-03T23:20:01+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:10:22+01:00;2021-03-04T00:10:32+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:31:42+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:37:51+01:00;2021-03-03T23:38:01+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:19:22+01:00;2021-03-04T00:19:32+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:54:12+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-03T23:51:21+01:00;2021-03-03T23:51:31+01:00;Applicable
